age,gender,height_cm,weight_kg,activity_level,purpose,bmi,body_fat_pct,lean_body_mass_kg,bmr,tdee,height_m,weight_height_ratio,bmi_squared,bmi_category_numeric,fat_mass_kg,lean_mass_percentage,fat_free_mass_index,age_squared,age_group,metabolic_age_factor,activity_numeric,activity_multiplier,daily_energy_expenditure_per_kg,gender_weight_interaction,gender_height_interaction,purpose_numeric,calorie_adjustment_direction,calories_needed
62,Male,173.6,79.1,moderately_active,maintain,26.25,29.6,55.7,1572,2437,1.736,0.455645161,689.0625,2,23.4136,70.41719343,18.48228886,3844,2,0.82806574,2,1.550254453,30.8091024,79.1,173.6,1,0,2471
44,Female,157.4,56.2,sedentary,weight_loss,22.68,31.9,38.3,1178,1414,1.574,0.357052097,514.3824,1,17.9278,68.14946619,15.45928195,1936,1,0.873368921,0,1.200339559,25.16014235,0,0,0,-1,1200
65,Male,175.4,80.7,sedentary,maintain,26.23,30.2,56.3,1584,1901,1.754,0.46009122,688.0129,2,24.3714,69.7645601,18.29992108,4225,2,0.817843866,0,1.200126263,23.55638166,80.7,175.4,1,0,1869
24,Female,151.1,68.5,moderately_active,weight_loss,30,36.1,43.8,1335,2069,1.511,0.453342158,900,3,24.7285,63.94160584,19.18426575,576,0,0.812043796,2,1.549812734,30.20437956,0,0,0,-1,1508
29,Male,169.6,46.6,lightly_active,weight_loss,16.2,9.9,42,1342,1845,1.696,0.274764151,262.44,0,4.6134,90.12875536,14.60150409,841,0,1.199928469,1,1.374813711,39.59227468,46.6,169.6,0,-1,1504
29,Male,181.2,73.2,moderately_active,maintain,22.29,17.2,60.6,1706,2644,1.812,0.40397351,496.8441,1,12.5904,82.78688525,18.45679283,841,0,0.971083789,2,1.54982415,36.12021858,73.2,181.2,1,0,2656
28,Male,170.8,80.9,very_active,weight_gain,27.73,23.5,61.9,1728,2981,1.708,0.473653396,768.9529,2,19.0115,76.51421508,21.21851159,784,0,0.889987639,3,1.725115741,36.84796044,80.9,170.8,2,1,3307
28,Male,178.2,75.1,sedentary,weight_gain,23.65,18.6,61.1,1714,2057,1.782,0.421436588,559.3225,1,13.9686,81.35818908,19.24091898,784,0,0.950954283,0,1.200116686,27.39014647,75.1,178.2,2,1,2431
34,Female,158.8,66.3,sedentary,muscle_gain,26.29,34,43.8,1321,1585,1.588,0.417506297,691.1641,2,22.542,66.06334842,17.36893198,1156,1,0.830191051,0,1.1998486,23.90648567,0,0,1,0,1795
40,Male,177.6,67.4,lightly_active,weight_gain,21.37,18.6,54.9,1576,2167,1.776,0.379504505,456.6769,1,12.5364,81.45400593,17.40549671,1600,1,0.974282888,1,1.375,32.15133531,67.4,177.6,2,1,2636
36,Female,151.8,39.8,lightly_active,maintain,17.27,23.6,30.4,1014,1394,1.518,0.262187088,298.2529,0,9.3928,76.38190955,13.19258924,1296,1,1.061557789,1,1.374753452,35.02512563,0,0,1,0,1406
20,Male,182.3,93.9,very_active,muscle_gain,28.25,22.3,73,1969,3397,1.823,0.515085025,798.0625,2,20.9397,77.74227902,21.96592633,400,0,0.87371317,3,1.725241239,36.17678381,93.9,182.3,1,0,3553
40,Female,154.3,54,lightly_active,weight_loss,22.68,31,37.3,1156,1590,1.543,0.349967596,514.3824,1,16.74,69.07407407,15.66668025,1600,1,0.891975309,1,1.375432526,29.44444444,0,0,0,-1,1200
45,Male,165.1,73.2,very_active,muscle_gain,26.85,26.4,53.9,1540,2656,1.651,0.443367656,720.9225,2,19.3248,73.63387978,19.77400405,2025,1,0.876593807,3,1.724675325,36.28415301,73.2,165.1,1,0,2911
31,Female,168.3,69.7,lightly_active,weight_loss,24.61,31.3,47.9,1422,1955,1.683,0.414141414,605.6521,1,21.8161,68.723099,16.91092181,961,1,0.850071736,1,1.374824191,28.04878049,0,0,0,-1,1536
64,Female,159.3,71.5,sedentary,muscle_gain,28.18,43.1,40.7,1237,1484,1.593,0.448838669,794.1124,2,30.8165,56.92307692,16.0384671,4096,2,0.720862471,0,1.199676637,20.75524476,0,0,1,0,1603
20,Female,159.2,57.1,moderately_active,weight_loss,22.53,26.2,42.1,1295,2007,1.592,0.358668342,507.6009,1,14.9602,73.73029772,16.6110073,400,0,0.944979568,2,1.54980695,35.14886165,0,0,0,-1,1604
24,Male,184.2,79.7,moderately_active,weight_gain,23.49,17.5,65.8,1816,2815,1.842,0.432681868,551.7801,1,13.9475,82.55959849,19.39307343,576,0,0.949393559,2,1.550110132,35.31994981,79.7,184.2,2,1,3216
24,Female,165.4,63.3,sedentary,muscle_gain,23.14,27.9,45.6,1373,1648,1.654,0.382708585,535.4596,1,17.6607,72.03791469,16.66839687,576,0,0.90376514,0,1.200291333,26.03475513,0,0,1,0,2012
49,Male,171.1,63.8,lightly_active,weight_loss,21.79,21.2,50.3,1463,2012,1.711,0.372881356,474.8041,1,13.5256,78.84012539,17.18177256,2401,1,0.95545977,1,1.375256323,31.53605016,63.8,171.1,0,-1,1694
49,Male,173.1,82.2,sedentary,weight_loss,27.43,28,59.2,1658,1990,1.731,0.474870017,752.4049,2,23.016,72.01946472,19.75729894,2401,1,0.840429846,0,1.200241255,24.20924574,82.2,173.1,0,-1,1508
32,Male,181,69.3,sedentary,maintain,21.15,16.5,57.9,1650,1980,1.81,0.382872928,447.3225,1,11.4345,83.54978355,17.67345319,1024,1,0.992063492,0,1.2,28.57142857,69.3,181,1,0,1973
45,Male,167.7,77.9,moderately_active,maintain,27.7,27.4,56.6,1601,2482,1.677,0.464519976,767.29,2,21.3446,72.65725289,20.12566809,2025,1,0.856332905,2,1.550281074,31.86136072,77.9,167.7,1,0,2461
38,Female,169.7,70.9,lightly_active,maintain,24.62,32.9,47.6,1410,1939,1.697,0.417796111,606.1444,1,23.3261,67.13681241,16.52887396,1444,1,0.828631876,1,1.375177305,27.348378,0,0,1,0,1970
27,Male,171.1,45,sedentary,muscle_gain,15.37,8.5,41.2,1338,1606,1.711,0.263004091,236.2369,0,3.825,91.55555556,14.07334055,729,0,1.238888889,0,1.200298954,35.68888889,45,171.1,1,0,2124
17,Female,155.8,59.4,very_active,maintain,24.47,27.9,42.8,1311,2261,1.558,0.381258023,598.7809,1,16.5726,72.05387205,17.63229577,289,0,0.919612795,3,1.724637681,38.06397306,0,0,1,0,2260
28,Female,167.5,62.8,moderately_active,weight_loss,22.38,27.9,45.3,1364,2114,1.675,0.374925373,500.8644,1,17.5212,72.13375796,16.146135,784,0,0.904989384,2,1.549853372,33.66242038,0,0,0,-1,1751
44,Female,165.4,73.5,sedentary,weight_loss,26.87,37,46.3,1381,1657,1.654,0.444377267,721.9969,2,27.195,62.99319728,16.92427138,1936,1,0.782879819,0,1.199855177,22.54421769,0,0,0,-1,1200
26,Female,150.3,64.3,moderately_active,muscle_gain,28.46,34.7,42,1286,1993,1.503,0.427811045,809.9716,2,22.3121,65.31881804,18.5922234,676,0,0.833333333,2,1.549766719,30.99533437,0,0,1,0,2149
49,Male,173.3,73,very_active,weight_gain,24.31,24.2,55.3,1570,2708,1.733,0.421234853,590.9761,1,17.666,75.75342466,18.41314639,2401,1,0.896118721,3,1.724840764,37.09589041,73,173.3,2,1,3013
62,Female,152.9,58.7,lightly_active,weight_loss,25.11,39,35.8,1100,1512,1.529,0.383911053,630.5121,2,22.893,60.98807496,15.31327408,3844,2,0.78080636,1,1.374545455,25.75809199,0,0,0,-1,1200
17,Male,179.2,59.4,moderately_active,muscle_gain,18.5,9.9,53.5,1591,2466,1.792,0.331473214,342.25,1,5.8806,90.06734007,16.66010643,289,0,1.116021324,2,1.549968573,41.51515152,59.4,179.2,1,0,2927
38,Female,171.3,63.4,sedentary,weight_loss,21.61,29.3,44.8,1347,1616,1.713,0.370110917,466.9921,1,18.5762,70.66246057,15.26733686,1444,1,0.885252366,0,1.199703044,25.48895899,0,0,0,-1,1320
23,Female,164.2,72.9,sedentary,muscle_gain,27.04,32.3,49.4,1462,1754,1.642,0.443970767,731.1616,2,23.5467,67.76406036,18.32232757,529,0,0.83561957,0,1.199726402,24.06035665,0,0,1,0,1912
38,Female,156.4,54.4,extra_active,maintain,22.24,30,38.1,1179,2240,1.564,0.347826087,494.6176,1,16.32,70.03676471,15.57584003,1444,1,0.903033088,0,1.899915182,41.17647059,0,0,1,0,2227
52,Male,179.5,86.6,sedentary,muscle_gain,26.88,28,62.4,1727,2072,1.795,0.482451253,722.5344,2,24.248,72.05542725,19.36670262,2704,2,0.830927637,0,1.199768384,23.926097,86.6,179.5,1,0,2295
44,Male,173.7,71.1,lightly_active,muscle_gain,23.57,22.2,55.3,1575,2166,1.737,0.409326425,555.5449,1,15.7842,77.77777778,18.32843967,1936,1,0.922995781,1,1.375238095,30.46413502,71.1,173.7,1,0,2519
33,Male,173.5,68,sedentary,muscle_gain,22.59,18.5,55.4,1589,1907,1.735,0.391930836,510.3081,1,12.58,81.47058824,18.4039399,1089,1,0.973651961,0,1.200125865,28.04411765,68,173.5,1,0,2272
49,Male,170.8,75.7,moderately_active,weight_loss,25.95,26.2,55.9,1582,2452,1.708,0.443208431,673.4025,2,19.8334,73.84412153,19.16178995,2401,1,0.870761779,2,1.549936789,32.39101717,75.7,170.8,0,-1,1935
25,Male,174.7,45,sedentary,maintain,14.74,7.2,41.8,1362,1634,1.747,0.25758443,217.2676,0,3.24,92.88888889,13.6958967,625,0,1.261111111,0,1.199706314,36.31111111,45,174.7,1,0,1620
30,Female,160.6,59.5,sedentary,maintain,23.07,29.2,42.1,1284,1541,1.606,0.370485679,532.2249,1,17.374,70.75630252,16.32266299,900,1,0.899159664,0,1.200155763,25.89915966,0,0,1,0,1512
65,Male,156.1,45,moderately_active,weight_gain,18.47,20.9,35.6,1119,1734,1.561,0.288276746,341.1409,0,9.405,79.11111111,14.60979735,4225,2,1.036111111,2,1.549597855,38.53333333,45,156.1,2,1,2243
24,Male,174.2,67.5,moderately_active,maintain,22.24,16,56.7,1627,2522,1.742,0.387485649,494.6176,1,10.8,84,18.68472703,576,0,1.004320988,2,1.550092194,37.36296296,67.5,174.2,1,0,2518
66,Female,158.3,52.1,moderately_active,weight_loss,20.79,34.7,34,1053,1632,1.583,0.32912192,432.2241,1,18.0787,65.25911708,13.56803913,4356,2,0.842130518,2,1.54985755,31.3243762,0,0,0,-1,1314
35,Female,163.1,48.2,sedentary,weight_loss,18.12,24.4,36.4,1162,1394,1.631,0.295524218,328.3344,0,11.7608,75.5186722,13.68338232,1225,1,1.004495159,0,1.199655766,28.92116183,0,0,0,-1,1200
34,Male,161,74.7,sedentary,weight_loss,28.82,26.2,55.1,1577,1892,1.61,0.463975155,830.5924,2,19.5714,73.76171352,21.25689595,1156,1,0.87962963,0,1.199746354,25.32797858,74.7,161,0,-1,1409
37,Male,177.3,84.1,moderately_active,muscle_gain,26.75,24.4,63.6,1759,2726,1.773,0.474337281,715.5625,2,20.5204,75.62425684,20.23203858,1369,1,0.871482362,2,1.549744173,32.4137931,84.1,177.3,1,0,2991
21,Male,174.2,64.7,sedentary,weight_loss,21.32,14.2,55.5,1609,1931,1.742,0.37141217,454.5424,1,9.1874,85.7805255,18.28928307,441,0,1.036192684,0,1.200124301,29.84544049,64.7,174.2,0,-1,1613
47,Male,177.2,98.4,lightly_active,maintain,31.34,32.2,66.7,1841,2531,1.772,0.55530474,982.1956,3,31.6848,67.78455285,21.24214646,2209,1,0.779556233,1,1.374796306,25.72154472,98.4,177.2,1,0,2555
31,Female,151.2,58.9,sedentary,muscle_gain,25.76,32.6,39.7,1222,1466,1.512,0.389550265,663.5776,2,19.2014,67.40237691,17.36548529,961,1,0.864459536,0,1.199672668,24.88964346,0,0,1,0,1692
22,Male,166,60.4,very_active,muscle_gain,21.92,15.2,51.2,1512,2608,1.66,0.363855422,480.4864,1,9.1808,84.76821192,18.58034548,484,0,1.043046358,3,1.724867725,43.17880795,60.4,166,1,0,2979
50,Female,149.8,38,very_active,weight_loss,16.93,26.4,28,933,1609,1.498,0.253671562,286.6249,0,10.032,73.68421053,12.47769612,2500,1,1.023026316,3,1.72454448,42.34210526,0,0,0,-1,1321
27,Female,161.9,55.7,lightly_active,weight_loss,21.25,26.3,41.1,1267,1742,1.619,0.344039531,451.5625,1,14.6491,73.78815081,15.68007459,729,0,0.947785757,1,1.374901342,31.27468582,0,0,0,-1,1459
21,Female,158.9,48.6,moderately_active,muscle_gain,19.25,22.5,37.7,1202,1863,1.589,0.305852738,370.5625,1,10.935,77.57201646,14.93116022,441,0,1.030521262,2,1.549916805,38.33333333,0,0,1,0,2328
31,Male,173.1,63.9,moderately_active,weight_loss,21.33,16.5,53.4,1552,2406,1.731,0.36915078,454.9689,1,10.5435,83.56807512,17.82161762,961,1,1.011997913,2,1.550257732,37.65258216,63.9,173.1,0,-1,2137
22,Male,164.9,65.3,lightly_active,muscle_gain,24.01,17.7,53.7,1559,2144,1.649,0.395997574,576.4801,1,11.5581,82.23583461,19.74844817,484,0,0.994767739,1,1.375240539,32.8330781,65.3,164.9,1,0,2398
17,Female,153.7,45.1,sedentary,maintain,19.09,21.4,35.4,1153,1384,1.537,0.293428757,364.4281,1,9.6514,78.49223947,14.9849579,289,0,1.065225425,0,1.200346921,30.68736142,0,0,1,0,1383
56,Male,156.9,74.2,moderately_active,maintain,30.14,32.8,49.9,1448,2244,1.569,0.472912683,908.4196,3,24.3376,67.25067385,20.27004246,3136,2,0.8131177,2,1.549723757,30.2425876,74.2,156.9,1,0,2220
59,Male,163.9,61.3,moderately_active,weight_loss,22.82,24.8,46.1,1355,2100,1.639,0.374008542,520.7524,1,15.2024,75.20391517,17.16101687,3481,2,0.921016857,2,1.549815498,34.25774878,61.3,163.9,0,-1,1785
32,Male,169.8,55.9,sedentary,maintain,19.39,14.4,47.9,1441,1729,1.698,0.329210836,375.9721,1,8.0496,85.68872987,16.61346197,1024,1,1.074090638,0,1.199861207,30.93023256,55.9,169.8,1,0,1724
31,Male,170.1,72.7,lightly_active,weight_loss,25.13,21.1,57.4,1628,2238,1.701,0.42739565,631.5169,2,15.3397,78.95460798,19.83824572,961,1,0.93305823,1,1.374692875,30.78404402,72.7,170.1,0,-1,1733
20,Female,160.6,55.2,moderately_active,weight_gain,21.4,24.9,41.5,1283,1989,1.606,0.343711083,457.96,1,13.7448,75.18115942,16.09003596,400,0,0.968448068,2,1.550272798,36.0326087,0,0,2,1,2481
38,Male,179,83,moderately_active,muscle_gain,25.9,23.6,63.4,1754,2719,1.79,0.463687151,670.81,2,19.588,76.38554217,19.78714772,1444,1,0.880522088,2,1.550171038,32.75903614,83,179,1,0,2967
21,Female,156.9,54.5,extra_active,weight_gain,22.14,26,40.3,1252,2379,1.569,0.347355003,490.1796,1,14.17,73.94495413,16.37039501,441,0,0.957186544,0,1.900159744,43.65137615,0,0,2,1,2721
43,Male,177.2,60,lightly_active,muscle_gain,19.11,16.6,50,1478,2032,1.772,0.338600451,365.1921,1,9.96,83.33333333,15.92364802,1849,1,1.026388889,1,1.374830853,33.86666667,60,177.2,1,0,2526
26,Female,165.7,61.9,moderately_active,maintain,22.54,27.6,44.8,1353,2097,1.657,0.373566687,508.0516,1,17.0844,72.37479806,16.31672512,676,0,0.910743134,2,1.549889135,33.87722132,0,0,1,0,2107
24,Female,167.9,52.4,sedentary,muscle_gain,18.59,22.4,40.7,1275,1530,1.679,0.31209053,345.5881,1,11.7376,77.67175573,14.4375339,576,0,1.013835878,0,1.2,29.19847328,0,0,1,0,2036
62,Female,162.5,63.3,moderately_active,weight_loss,23.97,37.6,39.5,1196,1854,1.625,0.389538462,574.5609,1,23.8008,62.40126382,14.95857988,3844,2,0.787256451,2,1.550167224,29.28909953,0,0,0,-1,1428
18,Male,174.5,62.5,sedentary,maintain,20.53,12.6,54.6,1598,1918,1.745,0.358166189,421.4809,1,7.875,87.36,17.93088727,324,0,1.065333333,0,1.200250313,30.688,62.5,174.5,1,0,1964
23,Male,167,60.7,sedentary,muscle_gain,21.76,15.2,51.5,1517,1820,1.67,0.363473054,473.4976,1,9.2264,84.84349259,18.46606189,529,0,1.041323449,0,1.199736322,29.98352554,60.7,167,1,0,2164
43,Male,175.8,73.2,moderately_active,weight_loss,23.68,22.1,57,1613,2500,1.758,0.416382253,560.7424,1,16.1772,77.86885246,18.4432356,1849,1,0.91814663,2,1.549907006,34.15300546,73.2,175.8,0,-1,2167
27,Female,158.7,61,lightly_active,muscle_gain,24.22,29.9,42.8,1301,1789,1.587,0.384373031,586.6084,1,18.239,70.16393443,16.99377702,729,0,0.888661202,1,1.37509608,29.32786885,0,0,1,0,2023
60,Female,168.1,60.7,moderately_active,weight_loss,21.48,34.2,39.9,1211,1877,1.681,0.361094587,461.3904,1,20.7594,65.73311367,14.12009013,3600,2,0.831274025,2,1.549958712,30.92257002,0,0,0,-1,1576
29,Female,161.5,38,very_active,muscle_gain,14.57,18.8,30.9,1065,1837,1.615,0.235294118,212.2849,0,7.144,81.31578947,11.84713742,841,0,1.167763158,3,1.724882629,48.34210526,0,0,1,0,2379
40,Male,173,60.5,lightly_active,maintain,20.21,17.3,50,1475,2028,1.73,0.349710983,408.4441,1,10.4665,82.6446281,16.70620468,1600,1,1.01584022,1,1.374915254,33.52066116,60.5,173,1,0,2022
34,Female,169.5,64.2,lightly_active,muscle_gain,22.35,29.2,45.5,1363,1874,1.695,0.378761062,499.5225,1,18.7464,70.87227414,15.83696626,1156,1,0.8846054,1,1.374908291,29.19003115,0,0,1,0,2203
45,Male,170.9,81.1,moderately_active,weight_loss,27.77,27.5,58.8,1652,2561,1.709,0.474546518,771.1729,2,22.3025,72.50308261,20.13229106,2025,1,0.848746404,2,1.550242131,31.5782984,81.1,170.9,0,-1,2052
49,Female,161,61.8,extra_active,maintain,23.84,34.5,40.5,1229,2335,1.61,0.383850932,568.3456,1,21.321,65.53398058,15.62439721,2401,1,0.828613808,0,1.899918633,37.78317152,0,0,1,0,2332
31,Male,187.1,89.8,sedentary,maintain,25.65,21.7,70.3,1906,2287,1.871,0.479957242,657.9225,2,19.4866,78.28507795,20.0820364,961,1,0.88437268,0,1.199895068,25.46770601,89.8,187.1,1,0,2283
21,Female,162.6,58.3,sedentary,weight_loss,22.05,25.9,43.2,1321,1585,1.626,0.358548585,486.2025,1,15.0997,74.09948542,16.33964679,441,0,0.944110921,0,1.1998486,27.18696398,0,0,0,-1,1200
18,Male,181.3,76.1,very_active,weight_loss,23.15,15.7,64.2,1788,3084,1.813,0.419746277,535.9225,1,11.9477,84.36268068,19.53167188,324,0,0.978975033,3,1.724832215,40.52562418,76.1,181.3,0,-1,2759
16,Male,183.8,73.6,extra_active,maintain,21.79,13.6,63.6,1783,3388,1.838,0.400435256,474.8041,1,10.0096,86.41304348,18.82634884,256,0,1.009397645,0,1.900168256,46.0326087,73.6,183.8,1,0,3408
29,Female,157.7,63.5,lightly_active,weight_loss,25.53,31.9,43.2,1310,1801,1.577,0.402663285,651.7809,2,20.2565,68.03149606,17.3708216,841,0,0.859580052,1,1.37480916,28.36220472,0,0,0,-1,1311
27,Male,179.9,89.6,sedentary,muscle_gain,27.69,23.2,68.8,1877,2252,1.799,0.498054475,766.7361,2,20.7872,76.78571429,21.25818154,729,0,0.872860863,0,1.199786894,25.13392857,89.6,179.9,1,0,2411
19,Female,159,45.7,very_active,maintain,18.08,20.7,36.2,1178,2032,1.59,0.287421384,326.8864,0,9.4599,79.21225383,14.31905383,361,0,1.074033552,3,1.724957555,44.46389497,0,0,1,0,2017
18,Female,173.2,66.5,moderately_active,weight_loss,22.17,25.3,49.7,1475,2286,1.732,0.383949192,491.5089,1,16.8245,74.73684211,16.56763863,324,0,0.924185464,2,1.549830508,34.37593985,0,0,0,-1,1848
22,Female,169.7,51.2,lightly_active,maintain,17.78,21,40.4,1278,1757,1.697,0.301708898,316.1284,0,10.752,78.90625,14.02870815,484,0,1.040039062,1,1.374804382,34.31640625,0,0,1,0,1759
65,Male,176.6,94.1,extra_active,weight_gain,30.17,35,61.2,1712,3253,1.766,0.532842582,910.2289,3,32.935,65.03719447,19.62320874,4225,2,0.758058803,0,1.900116822,34.5696068,94.1,176.6,2,1,3613
64,Male,178.7,80.6,sedentary,weight_loss,25.24,28.8,57.4,1609,1931,1.787,0.451035255,637.0576,2,23.2128,71.21588089,17.97474705,4096,2,0.831782465,0,1.200124301,23.95781638,80.6,178.7,0,-1,1477
56,Female,156.1,56.6,lightly_active,weight_loss,23.23,35.4,36.6,1125,1547,1.561,0.362588085,539.6329,1,20.0364,64.66431095,15.02018491,3136,2,0.828180212,1,1.375111111,27.33215548,0,0,0,-1,1200
64,Male,183.1,71.1,moderately_active,muscle_gain,21.21,24,54,1539,2385,1.831,0.388312398,449.8641,1,17.064,75.94936709,16.10708948,4096,2,0.901898734,2,1.549707602,33.5443038,71.1,183.1,1,0,2751
35,Female,155.6,51.4,sedentary,muscle_gain,21.23,28.1,37,1158,1390,1.556,0.33033419,450.7129,1,14.4434,71.9844358,15.28208246,1225,1,0.938715953,0,1.200345423,27.04280156,0,0,1,0,1754
68,Male,173.9,75,very_active,muscle_gain,24.8,29.2,53.1,1508,2601,1.739,0.431282346,615.04,1,21.9,70.8,17.55882122,4624,2,0.837777778,3,1.724801061,34.68,75,173.9,1,0,2805
29,Male,169.4,54.5,moderately_active,muscle_gain,18.99,13.3,47.3,1435,2224,1.694,0.321723731,360.6201,1,7.2485,86.78899083,16.48292675,841,0,1.097094801,2,1.549825784,40.80733945,54.5,169.4,1,0,2732
61,Male,177.9,79.2,sedentary,muscle_gain,25.02,27.9,57.1,1604,1925,1.779,0.445193929,626.0004,2,22.0968,72.0959596,18.04198062,3721,2,0.843855219,0,1.200124688,24.30555556,79.2,177.9,1,0,2153
60,Male,183.8,73.7,lightly_active,muscle_gain,21.82,23.8,56.2,1588,2184,1.838,0.400979325,476.1124,1,17.5406,76.2550882,16.63586171,3600,2,0.897783808,1,1.375314861,29.63364993,73.7,183.8,1,0,2548
16,Male,176.9,74.8,lightly_active,weight_loss,23.9,16.2,62.7,1757,2416,1.769,0.422837761,571.21,1,12.1176,83.82352941,20.03603931,256,0,0.978721034,1,1.375071144,32.29946524,74.8,176.9,0,-1,2134
38,Female,162.9,50,very_active,muscle_gain,18.84,25.9,37,1168,2015,1.629,0.306936771,354.9456,1,12.95,74,13.94310685,1444,1,0.973333333,3,1.725171233,40.3,0,0,1,0,2498
21,Female,160.3,56.7,lightly_active,maintain,22.07,25.9,42,1293,1778,1.603,0.35371179,487.0849,1,14.6853,74.07407407,16.34489917,441,0,0.950176367,1,1.375096674,31.35802469,0,0,1,0,1788
30,Male,174.7,67.6,sedentary,weight_loss,22.15,17.3,55.9,1605,1926,1.747,0.386949056,490.6225,1,11.6948,82.69230769,18.31580444,900,1,0.989275148,0,1.2,28.49112426,67.6,174.7,0,-1,1673
27,Female,159,57.3,moderately_active,maintain,22.67,28,41.3,1267,1964,1.59,0.360377358,513.9289,1,16.044,72.07678883,16.3363791,729,0,0.921320535,2,1.55011839,34.27574171,0,0,1,0,1972
33,Male,184.6,79.8,lightly_active,maintain,23.42,19.5,64.2,1778,2445,1.846,0.432286024,548.4964,1,15.561,80.45112782,18.83959814,1089,1,0.928362573,1,1.375140607,30.63909774,79.8,184.6,1,0,2437
20,Female,165.8,60,lightly_active,weight_loss,21.83,25.4,44.8,1360,1870,1.658,0.361881785,476.5489,1,15.24,74.66666667,16.29704863,400,0,0.944444444,1,1.375,31.16666667,0,0,0,-1,1575
34,Female,158.9,48.9,lightly_active,weight_gain,19.37,25.7,36.3,1152,1584,1.589,0.307740717,375.1969,1,12.5673,74.23312883,14.37668743,1156,1,0.981595092,1,1.375,32.39263804,0,0,2,1,2020
26,Female,161.4,61.1,very_active,muscle_gain,23.45,28.7,43.6,1322,2280,1.614,0.378562577,549.9025,1,17.5357,71.35842881,16.73706985,676,0,0.90152755,3,1.724659607,37.31587561,0,0,1,0,2609
27,Male,193,87,lightly_active,maintain,23.36,18,71.3,1932,2656,1.93,0.450777202,545.6896,1,15.66,81.95402299,19.14145346,729,0,0.925287356,1,1.374741201,30.52873563,87,193,1,0,2681
22,Male,175.8,75.9,sedentary,weight_loss,24.56,18.3,62,1735,2082,1.758,0.431740614,603.1936,1,13.8897,81.68642951,20.06106329,484,0,0.952459376,0,1.2,27.43083004,75.9,175.8,0,-1,1778
52,Male,183.1,80,moderately_active,weight_loss,23.86,24.4,60.5,1684,2610,1.831,0.436919716,569.2996,1,19.52,75.625,18.0459058,2704,2,0.877083333,2,1.549881235,32.625,80,183.1,0,-1,2326
38,Female,157.5,53.5,extra_active,muscle_gain,21.57,29.2,37.9,1176,2234,1.575,0.33968254,465.2649,1,15.622,70.8411215,15.27840766,1444,1,0.91588785,0,1.899659864,41.75700935,0,0,1,0,2572
18,Male,177.1,60.4,sedentary,weight_loss,19.26,11.1,53.7,1587,1904,1.771,0.341050254,370.9476,1,6.7044,88.90728477,17.1213168,324,0,1.094784768,0,1.199747952,31.52317881,60.4,177.1,0,-1,1627
23,Female,157.3,47.3,moderately_active,maintain,19.12,22.8,36.5,1171,1815,1.573,0.300699301,365.5744,1,10.7844,77.16701903,14.75147404,529,0,1.031536293,2,1.549957301,38.37209302,0,0,1,0,1829
21,Male,170.5,60.7,lightly_active,maintain,20.88,13.7,52.4,1544,2123,1.705,0.35601173,435.9744,1,8.3159,86.3261944,18.02530078,441,0,1.059857221,1,1.375,34.9752883,60.7,170.5,1,0,2166
20,Female,165.8,67.8,lightly_active,weight_loss,24.66,28.8,48.3,1437,1976,1.658,0.408926417,608.1156,1,19.5264,71.23893805,17.57025556,400,0,0.883112094,1,1.375086987,29.14454277,0,0,0,-1,1581
22,Male,168.2,51.2,lightly_active,weight_gain,18.1,10.6,45.8,1419,1951,1.682,0.304399524,327.61,0,5.4272,89.453125,16.18875666,484,0,1.154785156,1,1.37491191,38.10546875,51.2,168.2,2,1,2500
